ID,template
2344,[ib_sm.c:<*>]: <*> heartbeat event loop
2345,[ib_sm_db_sync_session.c:<*>]: Terminating DBSync event loop
2346,[ib_sm_transport.c:<*>]: Terminating TX event loop
2347,"[INFO]: IB SM Sweep PID= <*>, <*>"
2348,[INFO]: IB SM v3.<*>
2349,[INFO]: SM startup command result file set to <*>
2350,"[ib_sm_core_config.c:<*>]: Failed to open file .<*>, errno = <*>"
2351,"[ib_sm_core_config.c:<*>]: Current coreFile limits rlimit_cur: <*>, rlimit_max: <*>"
2352,[INFO]: IB SM Heartbeat PID= <*>
2353,[INFO]: IB SM worker <*> PID= <*>
2354,[INFO]: Running startup cmd file <*> results logged to <*>
2355,"[INFO]: Transitioning to Master, DB was not synchronized with previous Master Guid <*>"
2356,7A5C7AC4074: message-id=<<*>.7A5C7AC4074@tbird-#<*>#>
2357,RPC: error <*> connecting to server nfs1
2358,3FD3CF20134: message-id=<<*>.3FD3CF20134@#<*>#.#<*>#>
2359,Setting tty modes failed: Invalid argument
2360,7616DF20134: message-id=<<*>.7616DF20134@#<*>#.#<*>#>
2361,859D2F20131: message-id=<<*>.859D2F20131@#<*>#.#<*>#>
2362,%RPM0-P:CP %SSH-<*>-SSH_OPERATION : operational information: Error <*> identification string <*> #<*>#
2363,%RPM0-P:CP %FTP-<*>-FTP_LOGIN_UNSUCCESSFUL: ftp login unsuccessful for user <*>
2364,access denied for user `#<*>#' from <*>
2365,93678F20134: message-id=<<*>.93678F20134@#<*>#.#<*>#>
2366,"Bad file descriptor (<*>) in tm_request, bad header <*> <*> <*>"
2367,%RPM0-P:CP %NTP-<*>-INCOMP VER: Incompatible NTP Versions
2368,VIPKL(<*>): mnt_projects<*> EM_HH_async_event: Unknown QP num <*> received by the asynchronous event handler for VIP event type <*>(VAPI_LOCAL_WQ_ACCESS_VIOL_ERROR): discarding. (QPM_get_vapiqp_by_qp_num ret=(<*>:VAPI_EINVAL_QP_HNDL))
2369,4AB72AC4078: message-id=<<*>.4AB72AC4078@tbird-#<*>#>
2370,4EC5CAC4074: message-id=<<*>.4EC5CAC4074@tbird-#<*>#>
2371,641B9AC4074: message-id=<<*>.641B9AC4074@tbird-#<*>#>
2372,2E34AAC4078: message-id=<<*>.2E34AAC4078@tbird-#<*>#>
2373,37474AC407A: message-id=<<*>.37474AC407A@tbird-#<*>#>
2374,A9375AC4078: message-id=<<*>.A9375AC4078@tbird-#<*>#>
2375,B4F69AC4073: message-id=<<*>.B4F69AC4073@tbird-#<*>#>
2376,5AF3DF20134: message-id=<<*>.5AF3DF20134@#<*>#.#<*>#>
2377,9B083F20134: message-id=<<*>.9B083F20134@#<*>#.#<*>#>
2378,30BE3F20134: message-id=<<*>.30BE3F20134@#<*>#.#<*>#>
2379,"pam_krb5[<*>]: user '#<*>#' was not authenticated by pam_krb5, returning ""user unknown"""
2380,C569FF20134: message-id=<<*>.C569FF20134@#<*>#.#<*>#>
2381,pbs_mom <*> failed
2382,E11C0AC4074: message-id=<<*>.E11C0AC4074@tbird-#<*>#>
2383,4C0FAAC4074: message-id=<<*>.4C0FAAC4074@tbird-#<*>#>
2384,9A283AC4074: message-id=<<*>.9A283AC4074@tbird-#<*>#>
2385,4855BAC4074: message-id=<<*>.4855BAC4074@tbird-#<*>#>
2386,6441FAC4074: message-id=<<*>.6441FAC4074@tbird-#<*>#>
2387,A connection with <*> timed out; the network or that node may be down.
2388,<*>:<*>:(socklnd_cb.c:<*>:ksocknal_check_peer_timeouts()) Timeout out conn-><*>-<*>@tcp ip <*>:<*>
2389,148FB518B20: message-id=<<*>.148FB518B20@tbird-#<*>#>
2390,time.c: Lost <*> timer tick(s)! <<*>>LustreError: A timeout occurred sending data to <*>; the network or that node may be down.
2391,(#<*>#) <*> EDIT (#<*>#)
2392,6C365F20134: message-id=<<*>.6C365F20134@#<*>#.#<*>#>
2393,%RPM0-P:CP <*> <*> Interface Gi <*><*> <*> port-channel <*>
2394,2912D518B20: message-id=<<*>.2912D518B20@tbird-#<*>#>
2395,65610518B20: message-id=<<*>.65610518B20@tbird-#<*>#>
2396,Ism: MAD Send Set (Clear) PMA Stats Failed for: Spine <*>-A (port <*>)
2397,693CDAC4074: message-id=<<*>.693CDAC4074@tbird-#<*>#>
2398,pan_rpc_native_poll_req: unable to send poll pkt <*> (pan_sock: connection reset by peer)
2399,"rpc: pan_rpc_request_timeout_engine poll request failed, state <*>, event <*> action <*> rc=<*> (pan_sock: connection reset by peer)"
2400,"rpc: request timed out, request <*>, pan_ptp_get_repset (async), to (peer addr not available)"
2401,DD79FF20134: message-id=<<*>.DD79FF20134@#<*>#.#<*>#>
2402,EA847F20131: message-id=<<*>.EA847F20131@#<*>#.#<*>#>
2403,A38FAF20134: message-id=<<*>.A38FAF20134@#<*>#.#<*>#>
2404,B1A43F20131: message-id=<<*>.B1A43F20131@#<*>#.#<*>#>
2405,Received SM_UNMON request from <*> for <*> while not monitoring any hosts.
2406,642F7F20134: message-id=<<*>.642F7F20134@#<*>#.#<*>#>
2407,71DC0F20098: message-id=<<*>.71DC0F20098@#<*>#.#<*>#>
2408,Can't open timestamp file for job cron.daily: Read-only file system
2409,<*> message-id=<<*>.EBA53AC4074@tbird-#<*>#>
2410,<*> message-id=<<*>.74A30F20134@#<*>#.#<*>#>
2411,<*> message-id=<<*>.BF64815DD74@#<*>#>
2412,<*> message-id=<<*>.B20AB780092@#<*>#>
2413,43BA1F20134: message-id=<<*>.43BA1F20134@#<*>#.#<*>#>
2414,EBA14F20134: message-id=<<*>.EBA14F20134@#<*>#.#<*>#>
2415,<*> message-id=<<*>.18890F20B2@#<*>#>
2416,103FDF20134: message-id=<<*>.103FDF20134@#<*>#.#<*>#>
2417,3B87AF20098: message-id=<<*>.3B87AF20098@#<*>#.#<*>#>
2418,ACA8FF20134: message-id=<<*>.ACA8FF20134@#<*>#.#<*>#>
2419,783F1F20137: message-id=<<*>.783F1F20137@#<*>#.#<*>#>
2420,4FA5AF20134: message-id=<<*>.4FA5AF20134@#<*>#.#<*>#>
2421,5F0BFF20098: message-id=<<*>.5F0BFF20098@#<*>#.#<*>#>
2422,8FE41F20134: message-id=<<*>.8FE41F20134@#<*>#.#<*>#>
2423,E045BF20134: message-id=<<*>.E045BF20134@#<*>#.#<*>#>
2424,04A33F20098: message-id=<<*>.04A33F20098@#<*>#.#<*>#>
2425,1A15DF20134: message-id=<<*>.1A15DF20134@#<*>#.#<*>#>
2426,THH(<*>): mnt_projects<*> get_fatal_err_syndrome: FW CATASTR ERRBUF[<*>] = <*>
2427,THH(<*>): mnt_projects<*> XHH_hob_fatal_err_thread: FATAL ERROR DETECTED IN WAKE-UP
2428,"THH(<*>): mnt_projects<*> XHH_hob_fatal_error: device=InfiniHost0, err_type=<*>, syndrome=<*>"
2429,THH(<*>): mnt_projects<*> XHH_hob_halt_hca: HALT HCA returned <*>
2430,THH(<*>): mnt_projects<*> XHH_hob_fatal_err_thread: RECEIVED FATAL ERROR WAKEUP
2431,THH(<*>): mnt_projects<*> XHH_hob_fatal_error: Fatal Event Syndrome = <*> (<*>)
2432,THH(<*>): mnt_projects<*> <*> Device in FATAL state
2433,"[KERNEL_IB][ib_mad_dispatch][<*> failed (<*>) for InfiniHost0 port <*> QPN <*> (class <*>, aid <*>)"
2434,"[KERNEL_IB][tsIbTavorMadProcess][<*> EVAPI_process_local_mad failed, return code = <*> (Fatal error (Local Catastrophic Error))"
2435,2619F518B2B: message-id=<<*>.2619F518B2B@tbird-#<*>#>
2436,ECEA812D755: message-id=<<*>.ECEA812D755@tbird-#<*>#>
2437,[KERNEL_IB][ib_cache_update][<*> failed (<*>) for InfiniHost0
2438,"[KERNEL_IB][tsIbTavorGidQuery][<*> VAPI_query_hca_gid_tbl failed, return code = <*> (Fatal error (Local Catastrophic Error))"
2439,"[KERNEL_IB][tsIbTavorPortQuery][<*> VAPI_query_hca_port_prop failed, return code = <*> (Fatal error (Local Catastrophic Error))"
2440,"[ib_sm_discovery.c:<*>]: Failed to get PORT GUID for <*> port=<*>, no response"
2441,4858F12D754: message-id=<<*>.4858F12D754@tbird-#<*>#>
2442,DA6A3F20134: message-id=<<*>.DA6A3F20134@#<*>#.#<*>#>
2443,Local password failed for user #<*>#.
2444,Password authentication for user #<*># failed (from #<*># port <*>).
2445,84F48518B2B: message-id=<<*>.84F48518B2B@tbird-#<*>#>
2446,DDA16F20134: message-id=<<*>.DDA16F20134@#<*>#.#<*>#>
2447,CC01FF20134: message-id=<<*>.CC01FF20134@#<*>#.#<*>#>
2448,E11F7F20098: message-id=<<*>.E11F7F20098@#<*>#.#<*>#>
2449,7F6BEF20134: message-id=<<*>.7F6BEF20134@#<*>#.#<*>#>
2450,8CF4FF20098: message-id=<<*>.8CF4FF20098@#<*>#.#<*>#>
2451,39CCCF20134: message-id=<<*>.39CCCF20134@#<*>#.#<*>#>
2452,"pan_ips: error -- nexus write callback enable, failed setting write callback, <*> (pan_sock: socket has hung up)"
2453,252EDF20134: message-id=<<*>.252EDF20134@#<*>#.#<*>#>
2454,7C596F20134: message-id=<<*>.7C596F20134@#<*>#.#<*>#>
2455,8A0A8F20098: message-id=<<*>.8A0A8F20098@#<*>#.#<*>#>
2456,Thu May <*> <*>:<*>:<*> MDT <*>
2457,8B4B2F20134: message-id=<<*>.8B4B2F20134@#<*>#.#<*>#>
2458,Idle timeout exceeded.
2459,oom-killer: gfp_mask=<*>
2460,Node <*> Normal <*> min:313868kB low:627736kB high:941604kB <*> <*> present:7323648kB pages_scanned:<*> all_unreclaimable? <*>
2461,Out of Memory: Killed process <*> <*>
2462,= 313296kB
2463,Node <*> Normal: <*>*4kB <*>*8kB <*>*16kB <*>*32kB <*>*64kB <*>*128kB <*>*256kB <*>*512kB <*>*1024kB <*>*2048kB <*>*4096kB <<*>>Losing some ticks... checking if CPU frequency changed.
2464,DIALUP AT ttyS0 BY #<*>#
2465,LOGIN ON ttyS0 BY #<*>#
2466,haldaemon shutdown failed
2467,messagebus shutdown failed
2468,fatal: the Postfix mail system is not running
2469,sshd shutdown failed
2470,crond shutdown failed
2471,ntpd shutdown <*>
2472,snmpd shutdown <*>
2473,xinetd shutdown <*>
2474,lockd -KILL succeeded
2475,rpc.statd shutdown <*>
2476,portmap shutdown <*>
2477,rpc.statd startup <*>
2478,portmap startup succeeded
2479,snmpd startup succeeded
2480,xinetd startup succeeded
2481,ntpd startup succeeded
2482,A3DA1F20134: message-id=<<*>.A3DA1F20134@#<*>#.#<*>#>
2483,4BBA4F20134: message-id=<<*>.4BBA4F20134@#<*>#.#<*>#>
2484,0BF49F20098: message-id=<<*>.0BF49F20098@#<*>#.#<*>#>
2485,F2DDAF20134: message-id=<<*>.F2DDAF20134@#<*>#.#<*>#>
2486,852A0F20134: message-id=<<*>.852A0F20134@#<*>#.#<*>#>
2487,94212F20098: message-id=<<*>.94212F20098@#<*>#.#<*>#>
2488,0B314F20134: message-id=<<*>.0B314F20134@#<*>#.#<*>#>
2489,TCP: drop open request from <*><*>
2490,36961AC4074: message-id=<<*>.36961AC4074@tbird-#<*>#>
2491,E6525AC4074: message-id=<<*>.E6525AC4074@tbird-#<*>#>
2492,EFCA2AC4073: message-id=<<*>.EFCA2AC4073@tbird-#<*>#>
2493,10D0AAC4078: message-id=<<*>.10D0AAC4078@tbird-#<*>#>
2494,231F5AC4074: message-id=<<*>.231F5AC4074@tbird-#<*>#>
2495,F08BDAC4074: message-id=<<*>.F08BDAC4074@tbird-#<*>#>
2496,13FE7AC4078: message-id=<<*>.13FE7AC4078@tbird-#<*>#>
2497,95F6DF20134: message-id=<<*>.95F6DF20134@#<*>#.#<*>#>
2498,E25ECAC4074: message-id=<<*>.E25ECAC4074@tbird-#<*>#>
2499,0512FF20134: message-id=<<*>.0512FF20134@#<*>#.#<*>#>
2500,12560F20098: message-id=<<*>.12560F20098@#<*>#.#<*>#>
2501,2DE1DF20134: message-id=<<*>.2DE1DF20134@#<*>#.#<*>#>
2502,C36BAAC4074: message-id=<<*>.C36BAAC4074@tbird-#<*>#>
2503,root : TTY=unknown ; PWD=<*> <*>
2504,07414F20134: message-id=<<*>.07414F20134@#<*>#.#<*>#>
2505,15801F20098: message-id=<<*>.15801F20098@#<*>#.#<*>#>
2506,E573FF20134: message-id=<<*>.E573FF20134@#<*>#.#<*>#>
2507,D5217AC4078: message-id=<<*>.D5217AC4078@tbird-#<*>#>
2508,ED9C4AC4073: message-id=<<*>.ED9C4AC4073@tbird-#<*>#>
2509,F327EAC407A: message-id=<<*>.F327EAC407A@tbird-#<*>#>
2510,12C42AC407B: message-id=<<*>.12C42AC407B@tbird-#<*>#>
2511,CF4B4AC4074: message-id=<<*>.CF4B4AC4074@tbird-#<*>#>
2512,26F7CAC4073: message-id=<<*>.26F7CAC4073@tbird-#<*>#>
2513,3684EAC407A: message-id=<<*>.3684EAC407A@tbird-#<*>#>
2514,22836AC407C: message-id=<<*>.22836AC407C@tbird-#<*>#>
2515,2E6B0AC4078: message-id=<<*>.2E6B0AC4078@tbird-#<*>#>
2516,3AE60AC407B: message-id=<<*>.3AE60AC407B@tbird-#<*>#>
2517,BC0D2AC4074: message-id=<<*>.BC0D2AC4074@tbird-#<*>#>
2518,DE052AC407A: message-id=<<*>.DE052AC407A@tbird-#<*>#>
2519,C51BBAC4073: message-id=<<*>.C51BBAC4073@tbird-#<*>#>
2520,DC23DAC4078: message-id=<<*>.DC23DAC4078@tbird-#<*>#>
2521,D05E3AC4074: message-id=<<*>.D05E3AC4074@tbird-#<*>#>
2522,C13D3AC4074: message-id=<<*>.C13D3AC4074@tbird-#<*>#>
2523,098AEAC4078: message-id=<<*>.098AEAC4078@tbird-#<*>#>
2524,36D1BAC407B: message-id=<<*>.36D1BAC407B@tbird-#<*>#>
2525,73AEFAC407A: message-id=<<*>.73AEFAC407A@tbird-#<*>#>
2526,129D4AC4073: message-id=<<*>.129D4AC4073@tbird-#<*>#>
2527,40126AC407C: message-id=<<*>.40126AC407C@tbird-#<*>#>
2528,A77BBAC407D: message-id=<<*>.A77BBAC407D@tbird-#<*>#>
2529,F31A5AC4074: message-id=<<*>.F31A5AC4074@tbird-#<*>#>
2530,B4BA7AC4074: message-id=<<*>.B4BA7AC4074@tbird-#<*>#>
2531,89CC6AC4074: message-id=<<*>.89CC6AC4074@tbird-#<*>#>
2532,AD7EEAC4073: message-id=<<*>.AD7EEAC4073@tbird-#<*>#>
2533,E1445AC407A: message-id=<<*>.E1445AC407A@tbird-#<*>#>
2534,EFD65AC407B: message-id=<<*>.EFD65AC407B@tbird-#<*>#>
2535,E8DC9AC4078: message-id=<<*>.E8DC9AC4078@tbird-#<*>#>
2536,F0D8DAC407C: message-id=<<*>.F0D8DAC407C@tbird-#<*>#>
2537,EB61AAC4074: message-id=<<*>.EB61AAC4074@tbird-#<*>#>
2538,B4938AC4074: message-id=<<*>.B4938AC4074@tbird-#<*>#>
2539,THH(<*>): XHH_hob_query_port_prop: ERROR : invalid port number(<*>)
2540,mpirun[<*>] trap invalid operand rip:<*> rsp:7fbfffe948 error:<*>
2541,"pan_ips: error -- real init, <*> (Out of memory), err_loc=<*>, rhel_<*>_amd64<*> <<*>>May <*> <*>:<*>:<*> mount.panfs: bindcache: failed init IPS: <*> (Out of memory)"
2542,DE296AC407B: message-id=<<*>.DE296AC407B@tbird-#<*>#>
2543,E83AFAC4078: message-id=<<*>.E83AFAC4078@tbird-#<*>#>
2544,F1BA1AC4073: message-id=<<*>.F1BA1AC4073@tbird-#<*>#>
2545,05B82AC4074: message-id=<<*>.05B82AC4074@tbird-#<*>#>
2546,19CD2AC407D: message-id=<<*>.19CD2AC407D@tbird-#<*>#>
2547,066A9AC407A: message-id=<<*>.066A9AC407A@tbird-#<*>#>
2548,67353AC4074: message-id=<<*>.67353AC4074@tbird-#<*>#>
2549,9BEF1AC4074: message-id=<<*>.9BEF1AC4074@tbird-#<*>#>
2550,mpirun[<*>] general protection rip:<*> rsp:7fbfffe938 error:<*>
2551,005DAF20134: message-id=<<*>.005DAF20134@#<*>#.#<*>#>
2552,12F0CF20098: message-id=<<*>.12F0CF20098@#<*>#.#<*>#>
2553,6CEBBF20134: message-id=<<*>.6CEBBF20134@#<*>#.#<*>#>
2554,78EBCF20098: message-id=<<*>.78EBCF20098@#<*>#.#<*>#>
2555,CEAF5AC407D: message-id=<<*>.CEAF5AC407D@tbird-#<*>#>
2556,D2B20AC407B: message-id=<<*>.D2B20AC407B@tbird-#<*>#>
2557,D69EBAC4073: message-id=<<*>.D69EBAC4073@tbird-#<*>#>
2558,D8139AC4074: message-id=<<*>.D8139AC4074@tbird-#<*>#>
2559,D5C04AC4078: message-id=<<*>.D5C04AC4078@tbird-#<*>#>
2560,D7544AC407A: message-id=<<*>.D7544AC407A@tbird-#<*>#>
2561,690DCAC4074: message-id=<<*>.690DCAC4074@tbird-#<*>#>
2562,49196AC4074: message-id=<<*>.49196AC4074@tbird-#<*>#>
2563,88D56F20134: message-id=<<*>.88D56F20134@#<*>#.#<*>#>
2564,9645AF20098: message-id=<<*>.9645AF20098@#<*>#.#<*>#>
2565,Fri May <*> <*>:<*>:<*> MDT <*>
2566,Instrumentation Service EventID: <*> BMC Ambient Temp Main System Chassis <*>.<*>
2567,CC355AC407B: message-id=<<*>.CC355AC407B@tbird-#<*>#>
2568,D76CAAC407A: message-id=<<*>.D76CAAC407A@tbird-#<*>#>
2569,D826AAC4078: message-id=<<*>.D826AAC4078@tbird-#<*>#>
2570,D9240AC4073: message-id=<<*>.D9240AC4073@tbird-#<*>#>
2571,DA1C8AC4074: message-id=<<*>.DA1C8AC4074@tbird-#<*>#>
2572,DAD71AC407D: message-id=<<*>.DAD71AC407D@tbird-#<*>#>
2573,9B052AC4074: message-id=<<*>.9B052AC4074@tbird-#<*>#>
2574,A1FBAAC4074: message-id=<<*>.A1FBAAC4074@tbird-#<*>#>
2575,"scan_for_exiting, system epilog failed w<*>=<*>"
2576,<*> message-id=<<*>.EFB76AC4074@tbird-#<*>#>
2577,<*> message-id=<<*>.3C4E5F20134@#<*>#.#<*>#>
2578,<*> message-id=<<*>.08E6E15DD74@#<*>#>
2579,<*> message-id=<<*>.92D7C780092@#<*>#>
2580,C02E4F20134: message-id=<<*>.C02E4F20134@#<*>#.#<*>#>
2581,E49E8F20134: message-id=<<*>.E49E8F20134@#<*>#.#<*>#>
2582,160FAF20134: message-id=<<*>.160FAF20134@#<*>#.#<*>#>
2583,37C4FF200A5: message-id=<<*>.37C4FF200A5@#<*>#.#<*>#>
2584,48EC8F20134: message-id=<<*>.48EC8F20134@#<*>#.#<*>#>
2585,89757F20137: message-id=<<*>.89757F20137@#<*>#.#<*>#>
2586,B5E7FF20134: message-id=<<*>.B5E7FF20134@#<*>#.#<*>#>
2587,BFC50F200A5: message-id=<<*>.BFC50F200A5@#<*>#.#<*>#>
2588,time reset <*>.<*> s
2589,no servers reachable
2590,60644F20134: message-id=<<*>.60644F20134@#<*>#.#<*>#>
2591,163AFF20134: message-id=<<*>.163AFF20134@#<*>#.#<*>#>
2592,24659F200A5: message-id=<<*>.24659F200A5@#<*>#.#<*>#>
2593,Blah
2594,blah
2595,libcfs: version magic '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>' should be '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>'
2596,llite: version magic '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>' should be '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>'
2597,lnet: version magic '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>' should be '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>'
2598,lov: version magic '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>' should be '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>'
2599,lvfs: version magic '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>' should be '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>'
2600,mdc: version magic '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>' should be '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>'
2601,obdclass: version magic '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>' should be '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>'
2602,ptlrpc: version magic '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>' should be '<*>.<*>.<*>-<*>.EL_lustre.<*>smp SMP gcc-<*>.<*>'
2603,FATAL: Error inserting llite (<*> Invalid module format
2604,WARNING: Error inserting <*> (<*> Invalid module format
2605,D3628F20134: message-id=<<*>.D3628F20134@#<*>#.#<*>#>
2606,#<*># : TTY=pts<*> ; USER=root ; COMMAND=<*> <*>
2607,FATAL: Error running install command for <*>
2608,disabling netconsole succeeded
2609,5D22612D755: message-id=<<*>.5D22612D755@tbird-#<*>#>
2610,dcdbas device driver build failed for kernel <*>.<*>.<*>-<*>.EL_lustre.<*>smp. DKS failed to find kernel source at <*> DKS requires kernel source to build device drivers.
2611,#<*># : TTY=pts<*> <*> <*>
2612,#<*># : (command continued) ^an193$|^an194$|^an195$|^an196$|^an197$|^an198$|^an199$|^an200$|^an201$|^an202$|^an203$|^an204$|^an205$|^an206$|^an207$|^an208$|^an209$|^an210$|^an211$|^an212$|^an213$|^an214$|^an215$|^an216$|^an217$|^an218$|^an219$|^an220$|^an221$|^an222$|^an223$|^an224$|^an225$|^an226$|^an227$|^an228$|^an229$|^an230$|^an231$|^an232$|^an233$|^an234$|^an235$|^an236$|^an237$|^an238$|^an239$|^an240$|^an241$|^an242$|^an243$|^an244$|^an245$|^an246$|^an247$|^an248$|^an249$|^an250$|^an251$|^an252$|^an253$|^an254$|^an255$|^an256$|^an257$|^an258$|^an259$|^an260$|^an261$|^an262$|^an263$|^an264$|^an265$|^an266$|^an267$|^an268$|^an269$|^an270$|^an271$|^an272$|^an273$|^an274$|^an275$|^an276$|^an277$|^an278$|^an279$|^an280$|^an281$|^an282$|^an283$|^an284$|^an285$|^an286$|^an287$|^an288$|^an289$|^an290$|^an291$|^an292$|^an293$|^an294$|^an295$|^an296$|^an297$|^an298$|^an299$|^an300$|^an301$|^an302$|^an303$|^an304$|^an305$|^an306$|^an307$|^an308$|
2613,#<*># : TTY=pts<*> ; PWD=<*>/#<*># ; USER=root ; COMMAND=<*> -c -g USER==nobody -n maxtor-HD-testing -F ignstate -h
2614,#<*># : TTY=pts<*> maxtor-HD-testing.<*> <*> <*>
2615,6A1EBF20134: message-id=<<*>.6A1EBF20134@#<*>#.#<*>#>
2616,774ECF200A5: message-id=<<*>.774ECF200A5@#<*>#.#<*>#>
2617,26EC212D754: message-id=<<*>.26EC212D754@tbird-#<*>#>
2618,C2D75F20134: message-id=<<*>.C2D75F20134@#<*>#.#<*>#>
2619,root : TTY=pts<*> <*>
2620,fatal: mm_request_send: write
2621,A4C1BF20134: message-id=<<*>.A4C1BF20134@#<*>#.#<*>#>
2622,CC258F200A5: message-id=<<*>.CC258F200A5@#<*>#.#<*>#>
2623,9DB49AC4078: message-id=<<*>.9DB49AC4078@tbird-#<*>#>
2624,A1A7CAC4073: message-id=<<*>.A1A7CAC4073@tbird-#<*>#>
2625,61192AC4074: message-id=<<*>.61192AC4074@tbird-#<*>#>
2626,82A9FAC4078: message-id=<<*>.82A9FAC4078@tbird-#<*>#>
2627,11D45AC4074: message-id=<<*>.11D45AC4074@tbird-#<*>#>
2628,28FAFAC4078: message-id=<<*>.28FAFAC4078@tbird-#<*>#>
2629,766DBF20134: message-id=<<*>.766DBF20134@#<*>#.#<*>#>
2630,9F559F20134: message-id=<<*>.9F559F20134@#<*>#.#<*>#>
2631,AD3E8F200A5: message-id=<<*>.AD3E8F200A5@#<*>#.#<*>#>
2632,98992F20134: message-id=<<*>.98992F20134@#<*>#.#<*>#>
2633,615DDF20B2: message-id=<<*>.615DDF20B2@#<*>#>
2634,87A29F20134: message-id=<<*>.87A29F20134@#<*>#.#<*>#>
2635,9D575F200A5: message-id=<<*>.9D575F200A5@#<*>#.#<*>#>
2636,pan_sam: <*> error report: cap_handle=<*> <*> op_offset=<*> op_length=<*> action_mask=<*> cap_offset=<*> cap_length=<*>
2637,pan_sam: <*> unable to report I<*> error(s) to SM <*>(SM): <*> (SM: object not found)
2638,pan_sam: <*> error report: failure <*><*>: <*>(OBSD) <*> offset=<*> length=<*> error=<*> (OBSD: Object not found)
2639,"panfs exception: at <*> <*> (SM: object not found), rollback: <*>"
2640,"req_cpyfile, Unable to copy file <*> to <*>"
2641,"sys_copy, command '<*> <*> failed with status=<*>, giving up after <*> attempts"
2642,90B96AC4074: message-id=<<*>.90B96AC4074@tbird-#<*>#>
2643,81769AC4078: message-id=<<*>.81769AC4078@tbird-#<*>#>
2644,8F0CAAC4074: message-id=<<*>.8F0CAAC4074@tbird-#<*>#>
2645,C016AAC407D: message-id=<<*>.C016AAC407D@tbird-#<*>#>
2646,BF78AAC4073: message-id=<<*>.BF78AAC4073@tbird-#<*>#>
2647,C1240AC407A: message-id=<<*>.C1240AC407A@tbird-#<*>#>
2648,127F0AC407C: message-id=<<*>.127F0AC407C@tbird-#<*>#>
2649,D38F2AC4074: message-id=<<*>.D38F2AC4074@tbird-#<*>#>
2650,4C1D0AC4074: message-id=<<*>.4C1D0AC4074@tbird-#<*>#>
2651,0CF33F20134: message-id=<<*>.0CF33F20134@#<*>#.#<*>#>
2652,33C56F20134: message-id=<<*>.33C56F20134@#<*>#.#<*>#>
2653,440F5F200A5: message-id=<<*>.440F5F200A5@#<*>#.#<*>#>
2654,82CC4AC4074: message-id=<<*>.82CC4AC4074@tbird-#<*>#>
2655,BB56CAC4078: message-id=<<*>.BB56CAC4078@tbird-#<*>#>
2656,22509AC407A: message-id=<<*>.22509AC407A@tbird-#<*>#>
2657,9E9C2AC407C: message-id=<<*>.9E9C2AC407C@tbird-#<*>#>
2658,AF1C5AC4074: message-id=<<*>.AF1C5AC4074@tbird-#<*>#>
2659,F0258AC4078: message-id=<<*>.F0258AC4078@tbird-#<*>#>
2660,1038FAC407B: message-id=<<*>.1038FAC407B@tbird-#<*>#>
2661,48E5AAC407A: message-id=<<*>.48E5AAC407A@tbird-#<*>#>
2662,77FF1AC407D: message-id=<<*>.77FF1AC407D@tbird-#<*>#>
2663,CE72AAC4074: message-id=<<*>.CE72AAC4074@tbird-#<*>#>
2664,1EB1AAC4078: message-id=<<*>.1EB1AAC4078@tbird-#<*>#>
2665,435D0AC407B: message-id=<<*>.435D0AC407B@tbird-#<*>#>
2666,739DEAC407C: message-id=<<*>.739DEAC407C@tbird-#<*>#>
2667,7D8B8AC407E: message-id=<<*>.7D8B8AC407E@tbird-#<*>#>
2668,9E520AC407A: message-id=<<*>.9E520AC407A@tbird-#<*>#>
2669,AA175AC4073: message-id=<<*>.AA175AC4073@tbird-#<*>#>
2670,E0C74AC407F: message-id=<<*>.E0C74AC407F@tbird-#<*>#>
2671,BC6C2AC4074: message-id=<<*>.BC6C2AC4074@tbird-#<*>#>
2672,6E28BF20134: message-id=<<*>.6E28BF20134@#<*>#.#<*>#>
2673,#<*># : TTY=pts<*> ; USER=root ; COMMAND=<*>
2674,sleeping function called from invalid context at <*>
2675,"<*>], irqs_disabled():<*>"
2676,"libcfs: no version for ""struct_module"" found: kernel tainted."
2677,"no version for ""struct_module"" found: kernel tainted."
2678,<ffffffff80146140>{request_module+<*>} <ffffffffa003be73>{:jbd:__journal_file_buffer+<*>}
