ID,template
1003,sshd[4703]: <*> <*> <*> closed by remote <*>
1004,sshd[4782]: <*> <*> <*> closed by remote <*>
1005,sshd[5034]: <*> <*> <*> closed by remote <*>
1006,sshd[30900]: <*> <*> <*> closed by remote <*>
1007,kernel: VFS: file-max limit 65536 reached
1008,sshd[5608]: <*> <*> <*> closed by remote <*>
1009,sshd[5656]: <*> <*> <*> closed by remote <*>
1010,sshd[5735]: <*> <*> <*> closed by remote <*>
1011,sshd[5822]: <*> <*> <*> closed by remote <*>
1012,sshd[6178]: <*> <*> <*> closed by remote <*>
1013,sshd[6226]: <*> <*> <*> closed by remote <*>
1014,sshd[6305]: <*> <*> <*> closed by remote <*>
1015,sshd[7869]: <*> <*> <*> closed by remote <*>
1016,sshd[12257]: <*> <*> <*> closed by remote <*>
1017,sshd[15521]: <*> <*> <*> closed by remote <*>
1018,sshd[15569]: <*> <*> <*> closed by remote <*>
1019,sshd[15648]: <*> <*> <*> closed by remote <*>
1020,sshd[15738]: <*> <*> <*> closed by remote <*>
1021,"<*> <*> from=<#160#@#11#>, <*> nrcpt=1 (queue active)"
1022,<*> <*> uid=1350 from=<#160#>
1023,sshd[16097]: <*> <*> <*> closed by remote <*>
1024,sshd[16148]: <*> <*> <*> closed by remote <*>
1025,sshd[16227]: <*> <*> <*> closed by remote <*>
1026,sshd[21384]: <*> <*> <*> closed by remote <*>
1027,sshd[26565]: <*> <*> <*> closed by remote <*>
1028,sshd[26613]: <*> <*> <*> closed by remote <*>
1029,sshd[26692]: <*> <*> <*> closed by remote <*>
1030,sshd[26779]: <*> <*> <*> closed by remote <*>
1031,sshd[27133]: <*> <*> <*> closed by remote <*>
1032,sshd[27182]: <*> <*> <*> closed by remote <*>
1033,sshd[27263]: <*> <*> <*> closed by remote <*>
1034,sshd[27569]: <*> <*> <*> closed by remote <*>
1035,sshd[1955]: <*> <*> <*> closed by remote <*>
1036,sshd[27926]: <*> <*> <*> closed by remote <*>
1037,sshd[27974]: <*> <*> <*> closed by remote <*>
1038,sshd[28053]: <*> <*> <*> closed by remote <*>
1039,sshd[28141]: <*> <*> <*> closed by remote <*>
1040,sshd[28596]: <*> <*> <*> closed by remote <*>
1041,sshd[28642]: <*> <*> <*> closed by remote <*>
1042,sshd[28721]: <*> <*> <*> closed by remote <*>
1043,sshd[28842]: <*> <*> <*> closed by remote <*>
1044,sshd[29325]: <*> <*> <*> closed by remote <*>
1045,sshd[29373]: <*> <*> <*> closed by remote <*>
1046,sshd[29452]: <*> <*> <*> closed by remote <*>
1047,sshd[29542]: <*> <*> <*> closed by remote <*>
1048,sshd[30031]: <*> <*> <*> closed by remote <*>
1049,sshd[30080]: <*> <*> <*> closed by remote <*>
1050,sshd[30234]: <*> <*> <*> closed by remote <*>
1051,sshd[31601]: <*> <*> <*> closed by remote <*>
1052,sshd[3814]: <*> <*> <*> closed by remote <*>
1053,sshd[19706]: <*> <*> <*> closed by remote <*>
1054,sshd[19873]: <*> <*> <*> closed by remote <*>
1055,sshd[21944]: <*> <*> <*> closed by remote <*>
1056,sshd[23285]: <*> <*> <*> closed by remote <*>
1057,sshd[28313]: <*> <*> <*> closed by remote <*>
1058,sshd[28382]: <*> <*> <*> closed by remote <*>
1059,sshd[28874]: <*> <*> <*> closed by remote <*>
1060,sshd[29046]: <*> <*> <*> closed by remote <*>
1061,<*> <*> more authentication <*> logname= uid=0 euid=0 tty=NODEVssh ruser= <*>
1062,sshd[677]: <*> <*> <*> closed by remote <*>
1063,sshd[726]: <*> <*> <*> closed by remote <*>
1064,sshd[815]: <*> <*> <*> closed by remote <*>
1065,sshd[927]: <*> <*> <*> closed by remote <*>
1066,sshd[3211]: <*> <*> <*> closed by remote <*>
1067,sshd[4362]: <*> <*> <*> closed by remote <*>
1068,sshd[4931]: <*> <*> <*> closed by remote <*>
1069,sshd[7080]: <*> <*> <*> closed by remote <*>
1070,sshd[5648]: <*> <*> <*> closed by remote <*>
1071,sshd[5698]: <*> <*> <*> closed by remote <*>
1072,sshd[5786]: <*> <*> <*> closed by remote <*>
1073,sshd[6477]: <*> <*> <*> closed by remote <*>
1074,sudo: #179# : TTY=pts<*> <*> <*>
1075,sshd[23032]: <*> <*> <*> closed by remote <*>
1076,sshd[23206]: <*> <*> <*> closed by remote <*>
1077,sshd[25862]: <*> <*> <*> closed by remote <*>
1078,sshd[27243]: <*> <*> <*> closed by remote <*>
1079,sshd[11636]: <*> <*> <*> closed by remote <*>
1080,sshd[11683]: <*> <*> <*> closed by remote <*>
1081,sshd[28273]: <*> <*> <*> closed by remote <*>
1082,sshd[28330]: <*> <*> <*> closed by remote <*>
1083,sshd[28422]: <*> <*> <*> closed by remote <*>
1084,sshd[28517]: <*> <*> <*> closed by remote <*>
1085,sshd[29054]: <*> <*> <*> closed by remote <*>
1086,sshd[29104]: <*> <*> <*> closed by remote <*>
1087,sshd[29185]: <*> <*> <*> closed by remote <*>
1088,sshd[29273]: <*> <*> <*> closed by remote <*>
1089,<*> Kerberos TGT authentication as user <*> accepted for <*>
1090,sshd[30024]: <*> <*> <*> closed by remote <*>
1091,sshd[30074]: <*> <*> <*> closed by remote <*>
1092,sshd[30159]: <*> <*> <*> closed by remote <*>
1093,sshd[30459]: <*> <*> <*> closed by remote <*>
1094,sshd[31030]: <*> <*> <*> closed by remote <*>
1095,sshd[31078]: <*> <*> <*> closed by remote <*>
1096,sshd[6260]: <*> <*> <*> closed by remote <*>
1097,sshd[6357]: <*> <*> <*> closed by remote <*>
1098,sshd[21854]: <*> <*> <*> closed by remote <*>
1099,sshd[21902]: <*> <*> <*> closed by remote <*>
1100,sshd[21982]: <*> <*> <*> closed by remote <*>
1101,sshd[22240]: <*> <*> <*> closed by remote <*>
1102,sshd[25481]: <*> <*> <*> closed by remote <*>
1103,sshd[22619]: <*> <*> <*> closed by remote <*>
1104,sshd[22667]: <*> <*> <*> closed by remote <*>
1105,sshd[22746]: <*> <*> <*> closed by remote <*>
1106,sshd[22833]: <*> <*> <*> closed by remote <*>
1107,logger: <*>: Enterprise Specific Trap <*>
1108,sshd[23184]: <*> <*> <*> closed by remote <*>
1109,sshd[23233]: <*> <*> <*> closed by remote <*>
1110,sshd[23314]: <*> <*> <*> closed by remote <*>
1111,sshd[23403]: <*> <*> <*> closed by remote <*>
1112,sshd[23752]: <*> <*> <*> closed by remote <*>
1113,sshd[23800]: <*> <*> <*> closed by remote <*>
1114,sshd[23879]: <*> <*> <*> closed by remote <*>
1115,sshd[24051]: <*> <*> <*> closed by remote <*>
1116,sshd[24747]: <*> <*> <*> closed by remote <*>
1117,sshd[24795]: <*> <*> <*> closed by remote <*>
1118,sshd[24874]: <*> <*> <*> closed by remote <*>
1119,sshd[24961]: <*> <*> <*> closed by remote <*>
1120,sshd[27157]: <*> <*> <*> closed by remote <*>
1121,sshd[25310]: <*> <*> <*> closed by remote <*>
1122,sshd[25358]: <*> <*> <*> closed by remote <*>
1123,"<*> <*> from=<#2#@#11#>, <*> nrcpt=2 (queue active)"
1124,sshd[25443]: <*> <*> <*> closed by remote <*>
1125,sshd[28752]: <*> <*> <*> closed by remote <*>
1126,sshd[28819]: <*> <*> <*> closed by remote <*>
1127,sshd[28992]: <*> <*> <*> closed by remote <*>
1128,sshd[27581]: <*> <*> <*> closed by remote <*>
1129,sshd[2522]: <*> <*> <*> closed by remote <*>
1130,sshd[2610]: <*> <*> <*> closed by remote <*>
1131,sshd[2657]: <*> <*> <*> closed by remote <*>
1132,sshd[2703]: <*> <*> <*> closed by remote <*>
1133,sshd[3117]: <*> <*> <*> closed by remote <*>
1134,sshd[11937]: <*> <*> <*> closed by remote <*>
1135,sshd[11982]: <*> <*> <*> closed by remote <*>
1136,sshd[13666]: <*> <*> <*> closed by remote <*>
1137,sshd[13753]: <*> <*> <*> closed by remote <*>
1138,sshd[13800]: <*> <*> <*> closed by remote <*>
1139,sshd[13846]: <*> <*> <*> closed by remote <*>
1140,sshd[14234]: <*> <*> <*> closed by remote <*>
1141,sshd[14560]: <*> <*> <*> closed by remote <*>
1142,sshd[14609]: <*> <*> <*> closed by remote <*>
1143,sshd[14656]: <*> <*> <*> closed by remote <*>
1144,sshd[17395]: <*> <*> <*> closed by remote <*>
1145,sshd[15039]: <*> <*> <*> closed by remote <*>
1146,sshd[15127]: <*> <*> <*> closed by remote <*>
1147,sshd[15176]: <*> <*> <*> closed by remote <*>
1148,sshd[15610]: <*> <*> <*> closed by remote <*>
1149,sshd[15701]: <*> <*> <*> closed by remote <*>
1150,sshd[15751]: <*> <*> <*> closed by remote <*>
1151,sshd[15800]: <*> <*> <*> closed by remote <*>
1152,sshd[16428]: <*> <*> <*> closed by remote <*>
1153,sshd[16545]: <*> <*> <*> closed by remote <*>
1154,sshd[16590]: <*> <*> <*> closed by remote <*>
1155,sshd[16637]: <*> <*> <*> closed by remote <*>
1156,sshd[17190]: <*> <*> <*> closed by remote <*>
1157,sshd[17277]: <*> <*> <*> closed by remote <*>
1158,sshd[17324]: <*> <*> <*> closed by remote <*>
1159,sshd[17370]: <*> <*> <*> closed by remote <*>
1160,sshd[19507]: <*> <*> <*> closed by remote <*>
1161,sshd[17750]: <*> <*> <*> closed by remote <*>
1162,sshd[17837]: <*> <*> <*> closed by remote <*>
1163,sshd[17884]: <*> <*> <*> closed by remote <*>
1164,sshd[17929]: <*> <*> <*> closed by remote <*>
1165,sshd[2830]: <*> <*> <*> closed by remote <*>
1166,sshd[2937]: <*> <*> <*> closed by remote <*>
1167,sshd[2983]: <*> <*> <*> closed by remote <*>
1168,sshd[3083]: <*> <*> <*> closed by remote <*>
1169,sshd[3645]: <*> <*> <*> closed by remote <*>
1170,sshd[3734]: <*> <*> <*> closed by remote <*>
1171,sshd[3782]: <*> <*> <*> closed by remote <*>
1172,sshd[3828]: <*> <*> <*> closed by remote <*>
1173,sshd[4539]: <*> <*> <*> closed by remote <*>
1174,sshd[4626]: <*> <*> <*> closed by remote <*>
1175,sshd[4674]: <*> <*> <*> closed by remote <*>
1176,sshd[4721]: <*> <*> <*> closed by remote <*>
1177,"kernel: nfs_safe_remove: <*> busy, d_count=2"
1178,sshd[10825]: <*> <*> <*> closed by remote <*>
1179,sshd[5310]: <*> <*> <*> closed by remote <*>
1180,sshd[5518]: <*> <*> <*> closed by remote <*>
1181,sshd[5564]: <*> <*> <*> closed by remote <*>
1182,sshd[5609]: <*> <*> <*> closed by remote <*>
1183,Event Log Daemon:[27133]: Physical drive failed: SCSI Port 1 ID 0 of Embedded Array Controller.
1184,"Event Log Daemon:[27133]: Logical drive 1 of Embedded Array Controller, has changed from status OK to FAILED"
1185,sshd[3884]: <*> <*> <*> closed by remote <*>
1186,sshd[3932]: <*> <*> <*> closed by remote <*>
1187,sshd[3978]: <*> <*> <*> closed by remote <*>
1188,xinetd[2281]: removing <*>
1189,sshd[6355]: <*> <*> <*> closed by remote <*>
1190,sshd[6509]: <*> <*> <*> closed by remote <*>
1191,sshd[6557]: <*> <*> <*> closed by remote <*>
1192,sshd[6602]: <*> <*> <*> closed by remote <*>
1193,sshd[7203]: <*> <*> <*> closed by remote <*>
1194,sshd[7291]: <*> <*> <*> closed by remote <*>
1195,sshd[7338]: <*> <*> <*> closed by remote <*>
1196,sshd[7383]: <*> <*> <*> closed by remote <*>
1197,sshd[16179]: <*> <*> <*> closed by remote <*>
1198,sshd[9586]: <*> <*> <*> closed by remote <*>
1199,sshd[9671]: <*> <*> <*> closed by remote <*>
1200,sshd[9719]: <*> <*> <*> closed by remote <*>
1201,sshd[9764]: <*> <*> <*> closed by remote <*>
1202,sshd[10727]: <*> <*> <*> closed by remote <*>
1203,sshd[10812]: <*> <*> <*> closed by remote <*>
1204,sshd[10860]: <*> <*> <*> closed by remote <*>
1205,sshd[10908]: <*> <*> <*> closed by remote <*>
1206,sshd[11492]: <*> <*> <*> closed by remote <*>
1207,sshd[11584]: <*> <*> <*> closed by remote <*>
1208,sshd[11632]: <*> <*> <*> closed by remote <*>
1209,sshd[11680]: <*> <*> <*> closed by remote <*>
1210,sshd[12069]: <*> <*> <*> closed by remote <*>
1211,sshd[12160]: <*> <*> <*> closed by remote <*>
1212,sshd[12207]: <*> <*> <*> closed by remote <*>
1213,sshd[12253]: <*> <*> <*> closed by remote <*>
1214,sshd[21953]: <*> <*> <*> closed by remote <*>
1215,sshd[12722]: <*> <*> <*> closed by remote <*>
1216,sshd[12809]: <*> <*> <*> closed by remote <*>
1217,sshd[12857]: <*> <*> <*> closed by remote <*>
1218,sshd[12905]: <*> <*> <*> closed by remote <*>
1219,sshd[13415]: <*> <*> <*> closed by remote <*>
1220,sshd[13516]: <*> <*> <*> closed by remote <*>
1221,sshd[13562]: <*> <*> <*> closed by remote <*>
1222,sshd[13609]: <*> <*> <*> closed by remote <*>
1223,sshd[14562]: <*> <*> <*> closed by remote <*>
1224,sshd[14707]: <*> <*> <*> closed by remote <*>
1225,sshd[14754]: <*> <*> <*> closed by remote <*>
1226,sshd[17489]: <*> <*> <*> closed by remote <*>
1227,sshd[20183]: <*> <*> <*> closed by remote <*>
1228,sshd[20228]: <*> <*> <*> closed by remote <*>
1229,sshd[20551]: <*> <*> <*> closed by remote <*>
1230,sshd[27663]: <*> <*> <*> closed by remote <*>
1231,sshd[24658]: <*> <*> <*> closed by remote <*>
1232,sshd[24739]: <*> <*> <*> closed by remote <*>
1233,sshd[24787]: <*> <*> <*> closed by remote <*>
1234,sshd[24836]: <*> <*> <*> closed by remote <*>
1235,sshd[32293]: <*> <*> <*> closed by remote <*>
1236,sshd[1729]: <*> <*> <*> closed by remote <*>
1237,sshd[1782]: <*> <*> <*> closed by remote <*>
1238,sshd[1847]: <*> <*> <*> closed by remote <*>
1239,sshd[3533]: <*> <*> <*> closed by remote <*>
1240,sshd[3593]: <*> <*> <*> closed by remote <*>
1241,sshd[3641]: <*> <*> <*> closed by remote <*>
1242,sshd[3691]: <*> <*> <*> closed by remote <*>
1243,sshd[4422]: <*> <*> <*> closed by remote <*>
1244,sshd[4469]: <*> <*> <*> closed by remote <*>
1245,sshd[4516]: <*> <*> <*> closed by remote <*>
1246,sshd[21937]: <*> <*> <*> closed by remote <*>
1247,sshd[4939]: <*> <*> <*> closed by remote <*>
1248,sshd[4998]: <*> <*> <*> closed by remote <*>
1249,sshd[5046]: <*> <*> <*> closed by remote <*>
1250,sshd[5094]: <*> <*> <*> closed by remote <*>
1251,sshd[5505]: <*> <*> <*> closed by remote <*>
1252,sshd[5566]: <*> <*> <*> closed by remote <*>
1253,sshd[5617]: <*> <*> <*> closed by remote <*>
1254,sshd[5668]: <*> <*> <*> closed by remote <*>
1255,sshd[6687]: <*> <*> <*> closed by remote <*>
1256,sshd[6747]: <*> <*> <*> closed by remote <*>
1257,sshd[6794]: <*> <*> <*> closed by remote <*>
1258,sshd[6841]: <*> <*> <*> closed by remote <*>
1259,sshd[7681]: <*> <*> <*> closed by remote <*>
1260,sshd[7739]: <*> <*> <*> closed by remote <*>
1261,sshd[7786]: <*> <*> <*> closed by remote <*>
1262,sshd[7832]: <*> <*> <*> closed by remote <*>
1263,<*> Kerberos authentication as <*> denied for <*>
1264,sshd[28440]: <*> <*> <*> closed by remote <*>
1265,sshd[8610]: <*> <*> <*> closed by remote <*>
1266,sshd[8736]: <*> <*> <*> closed by remote <*>
1267,sshd[8783]: <*> <*> <*> closed by remote <*>
1268,sshd[8829]: <*> <*> <*> closed by remote <*>
1269,sshd[9640]: <*> <*> <*> closed by remote <*>
1270,sshd[9699]: <*> <*> <*> closed by remote <*>
1271,sshd[9748]: <*> <*> <*> closed by remote <*>
1272,sshd[9796]: <*> <*> <*> closed by remote <*>
1273,sshd[11021]: <*> <*> <*> closed by remote <*>
1274,sshd[11081]: <*> <*> <*> closed by remote <*>
1275,sshd[11129]: <*> <*> <*> closed by remote <*>
1276,sshd[11178]: <*> <*> <*> closed by remote <*>
1277,sshd[12209]: <*> <*> <*> closed by remote <*>
1278,sshd[12273]: <*> <*> <*> closed by remote <*>
1279,sshd[12321]: <*> <*> <*> closed by remote <*>
1280,sshd[12368]: <*> <*> <*> closed by remote <*>
1281,sshd[3257]: <*> <*> <*> closed by remote <*>
1282,sshd[20022]: <*> <*> <*> closed by remote <*>
1283,sshd[20163]: <*> <*> <*> closed by remote <*>
1284,sshd[20167]: <*> <*> <*> closed by remote <*>
1285,sshd[20257]: <*> <*> <*> closed by remote <*>
1286,sshd[21225]: <*> <*> <*> closed by remote <*>
1287,sshd[21347]: <*> <*> <*> closed by remote <*>
1288,sshd[21392]: <*> <*> <*> closed by remote <*>
1289,sshd[21440]: <*> <*> <*> closed by remote <*>
1290,xinetd[2286]: removing <*>
1291,xinetd[2284]: removing <*>
1292,sshd[24038]: <*> <*> <*> closed by remote <*>
1293,sshd[24107]: <*> <*> <*> closed by remote <*>
1294,sshd[24152]: <*> <*> <*> closed by remote <*>
1295,sshd[24198]: <*> <*> <*> closed by remote <*>
1296,sshd[24782]: <*> <*> <*> closed by remote <*>
1297,sshd[24845]: <*> <*> <*> closed by remote <*>
1298,sshd[24892]: <*> <*> <*> closed by remote <*>
1299,sshd[24939]: <*> <*> <*> closed by remote <*>
1300,sshd[16287]: <*> <*> <*> closed by remote <*>
1301,sshd[25605]: <*> <*> <*> closed by remote <*>
1302,sshd[25663]: <*> <*> <*> closed by remote <*>
1303,sshd[25710]: <*> <*> <*> closed by remote <*>
1304,sshd[25757]: <*> <*> <*> closed by remote <*>
1305,sshd[26576]: <*> <*> <*> closed by remote <*>
1306,sshd[26634]: <*> <*> <*> closed by remote <*>
1307,sshd[26682]: <*> <*> <*> closed by remote <*>
1308,sshd[26730]: <*> <*> <*> closed by remote <*>
1309,sshd[31573]: <*> <*> <*> closed by remote <*>
1310,sshd[31632]: <*> <*> <*> closed by remote <*>
1311,sshd[31680]: <*> <*> <*> closed by remote <*>
1312,sshd[31727]: <*> <*> <*> closed by remote <*>
1313,sshd[32145]: <*> <*> <*> closed by remote <*>
1314,sshd[32203]: <*> <*> <*> closed by remote <*>
1315,sshd[32250]: <*> <*> <*> closed by remote <*>
1316,sshd[32297]: <*> <*> <*> closed by remote <*>
1317,sshd[22527]: <*> <*> <*> closed by remote <*>
1318,sshd[394]: <*> <*> <*> closed by remote <*>
1319,sshd[453]: <*> <*> <*> closed by remote <*>
1320,sshd[502]: <*> <*> <*> closed by remote <*>
1321,sshd[552]: <*> <*> <*> closed by remote <*>
1322,sshd[1278]: <*> <*> <*> closed by remote <*>
1323,sshd[1463]: <*> <*> <*> closed by remote <*>
1324,sshd[1508]: <*> <*> <*> closed by remote <*>
1325,sshd[1555]: <*> <*> <*> closed by remote <*>
1326,sshd[2070]: <*> <*> <*> closed by remote <*>
1327,sshd[2131]: <*> <*> <*> closed by remote <*>
1328,sshd[2180]: <*> <*> <*> closed by remote <*>
1329,sshd[2229]: <*> <*> <*> closed by remote <*>
1330,sshd[5273]: <*> <*> <*> closed by remote <*>
1331,sshd[27392]: <*> <*> <*> closed by remote <*>
1332,sshd[11859]: <*> <*> <*> closed by remote <*>
1333,sshd[11912]: <*> <*> <*> closed by remote <*>
1334,sshd[11973]: <*> <*> <*> closed by remote <*>
1335,sshd[12038]: <*> <*> <*> closed by remote <*>
1336,sshd[12455]: <*> <*> <*> closed by remote <*>
1337,sshd[12508]: <*> <*> <*> closed by remote <*>
1338,sshd[12568]: <*> <*> <*> closed by remote <*>
1339,sshd[12626]: <*> <*> <*> closed by remote <*>
1340,sshd[23113]: <*> <*> <*> closed by remote <*>
1341,sshd[23166]: <*> <*> <*> closed by remote <*>
1342,sshd[23228]: <*> <*> <*> closed by remote <*>
1343,sshd[23291]: <*> <*> <*> closed by remote <*>
1344,sshd[23688]: <*> <*> <*> closed by remote <*>
1345,sshd[23741]: <*> <*> <*> closed by remote <*>
1346,sshd[23803]: <*> <*> <*> closed by remote <*>
1347,sshd[23863]: <*> <*> <*> closed by remote <*>
1348,sshd[21456]: <*> <*> <*> closed by remote <*>
1349,sshd[24507]: <*> <*> <*> closed by remote <*>
1350,sshd[24560]: <*> <*> <*> closed by remote <*>
1351,sshd[24620]: <*> <*> <*> closed by remote <*>
1352,sshd[24680]: <*> <*> <*> closed by remote <*>
1353,sshd[25095]: <*> <*> <*> closed by remote <*>
1354,sshd[25148]: <*> <*> <*> closed by remote <*>
1355,sshd[25208]: <*> <*> <*> closed by remote <*>
1356,sshd[25266]: <*> <*> <*> closed by remote <*>
1357,sshd[25668]: <*> <*> <*> closed by remote <*>
1358,sshd[25723]: <*> <*> <*> closed by remote <*>
1359,sshd[25785]: <*> <*> <*> closed by remote <*>
1360,sshd[25857]: <*> <*> <*> closed by remote <*>
1361,sshd[26395]: <*> <*> <*> closed by remote <*>
1362,sshd[26446]: <*> <*> <*> closed by remote <*>
1363,sshd[26517]: <*> <*> <*> closed by remote <*>
1364,sshd[26583]: <*> <*> <*> closed by remote <*>
1365,sshd[27988]: <*> <*> <*> closed by remote <*>
1366,sshd[28041]: <*> <*> <*> closed by remote <*>
1367,sshd[25253]: <*> <*> <*> closed by remote <*>
1368,sshd[28103]: <*> <*> <*> closed by remote <*>
1369,sshd[28166]: <*> <*> <*> closed by remote <*>
1370,sshd[29530]: <*> <*> <*> closed by remote <*>
1371,sshd[29586]: <*> <*> <*> closed by remote <*>
1372,sshd[29648]: <*> <*> <*> closed by remote <*>
1373,sshd[29709]: <*> <*> <*> closed by remote <*>
1374,sshd[30614]: <*> <*> <*> closed by remote <*>
1375,sshd[30668]: <*> <*> <*> closed by remote <*>
1376,sshd[30730]: <*> <*> <*> closed by remote <*>
1377,sshd[30833]: <*> <*> <*> closed by remote <*>
1378,sshd[31696]: <*> <*> <*> closed by remote <*>
1379,sshd[31750]: <*> <*> <*> closed by remote <*>
1380,sshd[31816]: <*> <*> <*> closed by remote <*>
1381,sshd[31875]: <*> <*> <*> closed by remote <*>
1382,sshd[5447]: <*> <*> <*> closed by remote <*>
1383,sshd[5875]: <*> <*> <*> closed by remote <*>
1384,sshd[6565]: <*> <*> <*> closed by remote <*>
1385,sshd[7723]: <*> <*> <*> closed by remote <*>
1386,sshd[435]: <*> <*> <*> closed by remote <*>
1387,sshd[18609]: <*> <*> <*> closed by remote <*>
1388,sshd[18664]: <*> <*> <*> closed by remote <*>
1389,sshd[18734]: <*> <*> <*> closed by remote <*>
1390,sshd[18789]: <*> <*> <*> closed by remote <*>
1391,sshd[19898]: <*> <*> <*> closed by remote <*>
1392,<*> Key exchange failed in remote: 'Key exchange failed.'
1393,<*> Remote host disconnected: Key exchange failed.
1394,sshd[17805]: <*> <*> <*> closed by remote <*>
1395,sshd[29231]: <*> <*> <*> closed by remote <*>
1396,sshd[22993]: <*> <*> <*> closed by remote <*>
1397,sudo: <*> : TTY=pts<*> ; USER=root ; <*> <*>
1398,sshd[31408]: <*> <*> <*> closed by remote <*>
1399,sshd[1197]: <*> <*> <*> closed by remote <*>
1400,sshd[715]: <*> <*> <*> closed by remote <*>
1401,sshd[3209]: <*> <*> <*> closed by remote <*>
1402,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=none, <*> status=deferred (connect to #15#[#16#]: <*> <*> <*>"
1403,<*> connect to #15#[#16#]: <*> <*> <*> (port 25)
1404,sshd[22908]: <*> <*> <*> closed by remote <*>
1405,sshd[5423]: <*> <*> <*> closed by remote <*>
1406,<*> SM_NOTIFY from <*> while not monitoring any hosts.
1407,sshd[9412]: <*> <*> <*> closed by remote <*>
1408,sshd[32431]: <*> <*> <*> closed by remote <*>
1409,postfix/pickup[1161]: 20865A65D1: uid=10022 from=<#291#>
1410,postfix/pickup[1161]: E8CC3A65D1: uid=21282 from=<drrotta>
1411,sshd[13863]: <*> <*> <*> closed by remote <*>
1412,sshd[1971]: <*> <*> <*> closed by remote <*>
1413,sshd[5956]: <*> <*> <*> closed by remote <*>
1414,sshd[25993]: <*> <*> <*> closed by remote <*>
1415,sshd[9601]: <*> <*> <*> closed by remote <*>
1416,sshd[32580]: <*> <*> <*> closed by remote <*>
1417,sshd[11155]: <*> <*> <*> closed by remote <*>
1418,sshd[1977]: <*> <*> <*> closed by remote <*>
1419,sshd[814]: <*> <*> <*> closed by remote <*>
1420,sshd[4136]: <*> <*> <*> closed by remote <*>
1421,"kernel: cciss: cmd <*> has CHECK CONDITION, sense key = 0x3"
1422,"kernel: 00010000a60000 has CHECK CONDITION, sense key = 0x3"
1423,"kernel: cciss: cmd 0000010000a60000 00010000a60000 has CHECK CONDITION, sense key = 0x3"
1424,logger: kernel: <*> <*> NIC Link is Down
1425,sshd[2517]: <*> <*> <*> closed by remote <*>
1426,sshd[6313]: <*> <*> <*> closed by remote <*>
1427,sshd[4346]: <*> <*> <*> closed by remote <*>
1428,sshd[8413]: <*> <*> <*> closed by remote <*>
1429,sshd[5950]: <*> <*> <*> closed by remote <*>
1430,sshd[10635]: <*> <*> <*> closed by remote <*>
1431,sshd[9642]: <*> <*> <*> closed by remote <*>
1432,sshd[31178]: <*> <*> <*> closed by remote <*>
1433,sshd[11384]: <*> <*> <*> closed by remote <*>
1434,sshd[606]: <*> <*> <*> closed by remote <*>
1435,sshd[11590]: <*> <*> <*> closed by remote <*>
1436,sshd[13600]: <*> <*> <*> closed by remote <*>
1437,sshd[12468]: <*> <*> <*> closed by remote <*>
1438,sshd[14566]: <*> <*> <*> closed by remote <*>
1439,sshd[14160]: <*> <*> <*> closed by remote <*>
1440,sshd[16516]: <*> <*> <*> closed by remote <*>
1441,sshd[17705]: <*> <*> <*> closed by remote <*>
1442,sshd[20194]: <*> <*> <*> closed by remote <*>
1443,sshd[20366]: <*> <*> <*> closed by remote <*>
1444,sshd[21653]: <*> <*> <*> closed by remote <*>
1445,sshd[22049]: <*> <*> <*> closed by remote <*>
1446,sshd[29573]: <*> <*> <*> closed by remote <*>
1447,sshd[23812]: <*> <*> <*> closed by remote <*>
1448,sshd[18150]: <*> <*> <*> closed by remote <*>
1449,kernel: rpc-srv/tcp: nfsd: sent only -107 bytes of <*> - shutting down socket
1450,kernel: sd: sent only -107 bytes of 132 - shutting down socket
1451,sshd[27746]: <*> <*> <*> closed by remote <*>
1452,sshd[20504]: <*> <*> <*> closed by remote <*>
1453,sshd[21472]: <*> <*> <*> closed by remote <*>
1454,sshd[4821]: <*> <*> <*> closed by remote <*>
1455,sshd[18367]: <*> <*> <*> closed by remote <*>
1456,sshd[22416]: <*> <*> <*> closed by remote <*>
1457,sshd[20047]: <*> <*> <*> closed by remote <*>
1458,sshd[20094]: <*> <*> <*> closed by remote <*>
1459,sshd[20111]: <*> <*> <*> closed by remote <*>
1460,sshd[20116]: <*> <*> <*> closed by remote <*>
1461,sshd[20126]: <*> <*> <*> closed by remote <*>
1462,sshd[20147]: <*> <*> <*> closed by remote <*>
1463,sshd[20157]: <*> <*> <*> closed by remote <*>
1464,sshd[20164]: <*> <*> <*> closed by remote <*>
1465,sshd[20169]: <*> <*> <*> closed by remote <*>
1466,sshd[20185]: <*> <*> <*> closed by remote <*>
1467,sshd[20191]: <*> <*> <*> closed by remote <*>
1468,sshd[20196]: <*> <*> <*> closed by remote <*>
1469,sshd[20202]: <*> <*> <*> closed by remote <*>
1470,sshd[20208]: <*> <*> <*> closed by remote <*>
1471,sshd[20213]: <*> <*> <*> closed by remote <*>
1472,sshd[20245]: <*> <*> <*> closed by remote <*>
1473,sshd[20253]: <*> <*> <*> closed by remote <*>
1474,sshd[20258]: <*> <*> <*> closed by remote <*>
1475,sshd[20263]: <*> <*> <*> closed by remote <*>
1476,sshd[20299]: <*> <*> <*> closed by remote <*>
1477,sshd[20331]: <*> <*> <*> closed by remote <*>
1478,sshd[20353]: <*> <*> <*> closed by remote <*>
1479,sshd[20359]: <*> <*> <*> closed by remote <*>
